"variable" "value" "group" "Succession" "Succession_numeric" "Community"
"31323" "GT41" 0.99594288003361 "GT" "Recent" 2 "Bacteria"
"31324" "GT41" 0.995270922251585 "GT" "Recent" 2 "Bacteria"
"31325" "GT41" 0.925120437823718 "GT" "Recent" 2 "Bacteria"
"31326" "GT41" 0.807810883197572 "GT" "Recent" 2 "Bacteria"
"31327" "GT41" 0.967587018630074 "GT" "Recent" 2 "Bacteria"
"31328" "GT41" 0.476929744074797 "GT" "Recent" 2 "Bacteria"
"31329" "GT41" 0.99542185115563 "GT" "Recent" 2 "Bacteria"
"31330" "GT41" 0.979188116931437 "GT" "Recent" 2 "Bacteria"
"31331" "GT41" 0.923042084238913 "GT" "Recent" 2 "Bacteria"
"31332" "GT41" 0.867936006685495 "GT" "Recent" 2 "Bacteria"
"31333" "GT41" 0.959160166390442 "GT" "Recent" 2 "Bacteria"
"31334" "GT41" 0.965462373892417 "GT" "Recent" 2 "Bacteria"
"31335" "GT5" 0.802529996569046 "GT" "Recent" 2 "Bacteria"
"31336" "GT5" 0.933776210832166 "GT" "Recent" 2 "Bacteria"
"31337" "GT5" 0.914707953088754 "GT" "Recent" 2 "Bacteria"
"31338" "GT5" 0.906082689228703 "GT" "Recent" 2 "Bacteria"
"31339" "GT5" 0.574793967530555 "GT" "Recent" 2 "Bacteria"
"31340" "GT5" 0.990322771248663 "GT" "Recent" 2 "Bacteria"
"31341" "GT5" 0.923336517895279 "GT" "Recent" 2 "Bacteria"
"31342" "GT5" 0.992398987001761 "GT" "Recent" 2 "Bacteria"
"31343" "GT5" 0.930094323773928 "GT" "Recent" 2 "Bacteria"
"31344" "GT5" 0.917803610942699 "GT" "Recent" 2 "Bacteria"
"31345" "GT5" 0.972279162281794 "GT" "Recent" 2 "Bacteria"
"31346" "GT5" 0.968247019860292 "GT" "Recent" 2 "Bacteria"
"31347" "GT5" 0.993883628676157 "GT" "Recent" 2 "Bacteria"
"31348" "GT5" 0.972384088571988 "GT" "Recent" 2 "Bacteria"
"31349" "GT5" 0.994540877510975 "GT" "Recent" 2 "Bacteria"
"31350" "GT5" 0.988467261749567 "GT" "Recent" 2 "Bacteria"
"31351" "GT5" 0.966373129873989 "GT" "Recent" 2 "Bacteria"
"31352" "GT5" 0.971913422917146 "GT" "Recent" 2 "Bacteria"
"31353" "GT5" 0.881010404121018 "GT" "Recent" 2 "Bacteria"
"31354" "GT5" 0.971250576076672 "GT" "Recent" 2 "Bacteria"
"31355" "GT5" 0.990981030254959 "GT" "Recent" 2 "Bacteria"
"31356" "GT5" 0.995656675455388 "GT" "Recent" 2 "Bacteria"
"31357" "GT5" 0.994472817281384 "GT" "Recent" 2 "Bacteria"
"31358" "GT5" 0.983219969204923 "GT" "Recent" 2 "Bacteria"
"31359" "GT5" 0.985282154594406 "GT" "Recent" 2 "Bacteria"
"31360" "GT5" 0.972609688888277 "GT" "Recent" 2 "Bacteria"
"31361" "GT5" 0.892801054906391 "GT" "Recent" 2 "Bacteria"
"31362" "GT5" 0.987533562049807 "GT" "Recent" 2 "Bacteria"
"31363" "GT5" 0.415380615501908 "GT" "Recent" 2 "Bacteria"
"31364" "GT5" 0.974225310329716 "GT" "Recent" 2 "Bacteria"
"31365" "GT5" 0.891546515581304 "GT" "Recent" 2 "Bacteria"
"31366" "GT5" 0.966089923498438 "GT" "Recent" 2 "Bacteria"
"31367" "GT5" 0.997309868851783 "GT" "Recent" 2 "Bacteria"
"31368" "GT5" 0.997456306318217 "GT" "Recent" 2 "Bacteria"
"31369" "GT5" 0.934701978960917 "GT" "Recent" 2 "Bacteria"
"31370" "GT5" 0.982358170377003 "GT" "Recent" 2 "Bacteria"
"31371" "GT5" 0.978005939068683 "GT" "Recent" 2 "Bacteria"
"31372" "GT5" 0.980594069500986 "GT" "Recent" 2 "Bacteria"
"31373" "GT5" 0.963368495736934 "GT" "Recent" 2 "Bacteria"
"31374" "GT5" 0.871622022976378 "GT" "Recent" 2 "Bacteria"
"31375" "GT5" 0.988729350734825 "GT" "Recent" 2 "Bacteria"
"31376" "GT5" 0.918966399387893 "GT" "Recent" 2 "Bacteria"
"31377" "GT5" 0.92154507578904 "GT" "Recent" 2 "Bacteria"
"31378" "GT5" 0.627522626931053 "GT" "Recent" 2 "Bacteria"
"31379" "GT5" 0.889487339228477 "GT" "Recent" 2 "Bacteria"
"31380" "GT5" 0.984681927517982 "GT" "Recent" 2 "Bacteria"
"31381" "GT5" 0.996052238903437 "GT" "Recent" 2 "Bacteria"
"31382" "GT5" 0.850718889992948 "GT" "Recent" 2 "Bacteria"
"31383" "GT5" 0.76254087580111 "GT" "Recent" 2 "Bacteria"
"31384" "GT5" 0.97037869110936 "GT" "Recent" 2 "Bacteria"
"31385" "GT5" 0.971642976496552 "GT" "Recent" 2 "Bacteria"
"31386" "GT5" 0.967394906780683 "GT" "Recent" 2 "Bacteria"
"31387" "GT5" 0.96345507174544 "GT" "Recent" 2 "Bacteria"
"31388" "GT5" 0.934599193438854 "GT" "Recent" 2 "Bacteria"
"31389" "GT5" 0.964086100290343 "GT" "Recent" 2 "Bacteria"
"31390" "GT5" 0.952075994273565 "GT" "Recent" 2 "Bacteria"
"31391" "GT5" 0.832399687704516 "GT" "Recent" 2 "Bacteria"
"31392" "GT5" 0.99892752320784 "GT" "Recent" 2 "Bacteria"
"31393" "GT5" 0.978038286288645 "GT" "Recent" 2 "Bacteria"
"31394" "GT5" 0.976418764209932 "GT" "Recent" 2 "Bacteria"
"31395" "GT5" 0.979196522563953 "GT" "Recent" 2 "Bacteria"
"31396" "GT5" 0.939601958644315 "GT" "Recent" 2 "Bacteria"
"31397" "GT5" 0.587410892090276 "GT" "Recent" 2 "Bacteria"
"31398" "GT5" 0.945026638203919 "GT" "Recent" 2 "Bacteria"
"31399" "GT5" 0.933627895445309 "GT" "Recent" 2 "Bacteria"
"31400" "GT5" 0.96406336619429 "GT" "Recent" 2 "Bacteria"
"31401" "GT5" 0.982197530954373 "GT" "Recent" 2 "Bacteria"
"31402" "GT5" 0.98417031944052 "GT" "Recent" 2 "Bacteria"
"31403" "GT5" 0.951355281591606 "GT" "Recent" 2 "Bacteria"
"31404" "GT5" 0.941497796961324 "GT" "Recent" 2 "Bacteria"
"31405" "GT5" 0.955328452820117 "GT" "Recent" 2 "Bacteria"
"31406" "GT5" 0.918990731757244 "GT" "Recent" 2 "Bacteria"
"31407" "GT5" 0.95944801598082 "GT" "Recent" 2 "Bacteria"
"31408" "GT5" 0.876894886894684 "GT" "Recent" 2 "Bacteria"
"31409" "GT5" 0.990042349253999 "GT" "Recent" 2 "Bacteria"
"31410" "GT5" 0.987346713666273 "GT" "Recent" 2 "Bacteria"
"31411" "GT5" 0.879874710511314 "GT" "Recent" 2 "Bacteria"
"31412" "GT5" 0.640858438221211 "GT" "Recent" 2 "Bacteria"
"31413" "GT5" 0.985115707920804 "GT" "Recent" 2 "Bacteria"
"31414" "GT5" 0.943099588771912 "GT" "Recent" 2 "Bacteria"
"31415" "GT5" 0.910353966147964 "GT" "Recent" 2 "Bacteria"
"31416" "GT5" 0.858695766271644 "GT" "Recent" 2 "Bacteria"
"31417" "GT5" 0.99042839886288 "GT" "Recent" 2 "Bacteria"
"31418" "GT5" 0.95913321588192 "GT" "Recent" 2 "Bacteria"
"31419" "GT5" 0.936984883027317 "GT" "Recent" 2 "Bacteria"
"31420" "GT5" 0.979394457080913 "GT" "Recent" 2 "Bacteria"
"31421" "GT5" 0.889909037381546 "GT" "Recent" 2 "Bacteria"
"31422" "GT5" 0.970529663272136 "GT" "Recent" 2 "Bacteria"
"31423" "GT5" 0.97396603224722 "GT" "Recent" 2 "Bacteria"
"31424" "GT5" 0.532461894498792 "GT" "Recent" 2 "Bacteria"
"31425" "GT5" 0.990811688047529 "GT" "Recent" 2 "Bacteria"
"31426" "GT5" 0.758246692692124 "GT" "Recent" 2 "Bacteria"
"31427" "GT5" 0.753766570238404 "GT" "Recent" 2 "Bacteria"
"31428" "GT5" 0.233473324627909 "GT" "Recent" 2 "Bacteria"
"31429" "GT5" 0.991157894418835 "GT" "Recent" 2 "Bacteria"
"31430" "GT5" 0.486673986787126 "GT" "Recent" 2 "Bacteria"
"31431" "GT5" 0.993842373265106 "GT" "Recent" 2 "Bacteria"
"31432" "GT5" 0.965906127425309 "GT" "Recent" 2 "Bacteria"
"31433" "GT5" 0.9789320731926 "GT" "Recent" 2 "Bacteria"
"31434" "GT5" 0.983159834720627 "GT" "Recent" 2 "Bacteria"
"31435" "GT5" 0.954577359581372 "GT" "Recent" 2 "Bacteria"
"31436" "GT5" 0.999057236359334 "GT" "Recent" 2 "Bacteria"
"31437" "GT5" 0.886084234155311 "GT" "Recent" 2 "Bacteria"
"31438" "GT5" 0.995422704186728 "GT" "Recent" 2 "Bacteria"
"31439" "GT5" 0.937939169156182 "GT" "Recent" 2 "Bacteria"
"31440" "GT5" 0.917095543800971 "GT" "Recent" 2 "Bacteria"
"31441" "GT5" 0.926188720589529 "GT" "Recent" 2 "Bacteria"
"31442" "GT5" 0.981618653340832 "GT" "Recent" 2 "Bacteria"
"31443" "GT5" 0.995136158469078 "GT" "Recent" 2 "Bacteria"
"31444" "GT5" 0.997382013257844 "GT" "Recent" 2 "Bacteria"
"31445" "GT5" 0.961778903642385 "GT" "Recent" 2 "Bacteria"
"31446" "GT5" 0.916600174008165 "GT" "Recent" 2 "Bacteria"
"31447" "GT5" 0.893542399427442 "GT" "Recent" 2 "Bacteria"
"31448" "GT5" 0.999558852105562 "GT" "Recent" 2 "Bacteria"
"31449" "GT5" 0.938587496771956 "GT" "Recent" 2 "Bacteria"
"31450" "GT5" 0.998605017801183 "GT" "Recent" 2 "Bacteria"
"31451" "GT5" 0.916392466147874 "GT" "Recent" 2 "Bacteria"
"31452" "GT5" 0.854370758225118 "GT" "Recent" 2 "Bacteria"
"31453" "GT5" 0.948915755363883 "GT" "Recent" 2 "Bacteria"
"31454" "GT5" 0.512542108397334 "GT" "Recent" 2 "Bacteria"
"31455" "GT5" 0.982459410560673 "GT" "Recent" 2 "Bacteria"
"31456" "GT5" 0.967797318934418 "GT" "Recent" 2 "Bacteria"
"31457" "GT5" 0.908196876675095 "GT" "Recent" 2 "Bacteria"
"31458" "GT5" 0.856215535549135 "GT" "Recent" 2 "Bacteria"
"31459" "GT5" 0.923292363232663 "GT" "Recent" 2 "Bacteria"
"31460" "GT5" 0.957327922684651 "GT" "Recent" 2 "Bacteria"
"31461" "GT51" 0.819221909620161 "GT" "Recent" 2 "Bacteria"
"31462" "GT51" 0.939807504035695 "GT" "Recent" 2 "Bacteria"
"31463" "GT51" 0.926612119377612 "GT" "Recent" 2 "Bacteria"
"31464" "GT51" 0.909728477682906 "GT" "Recent" 2 "Bacteria"
"31465" "GT51" 0.583437389194485 "GT" "Recent" 2 "Bacteria"
"31466" "GT51" 0.99048831700067 "GT" "Recent" 2 "Bacteria"
"31467" "GT51" 0.939879999205538 "GT" "Recent" 2 "Bacteria"
"31468" "GT51" 0.987886153901842 "GT" "Recent" 2 "Bacteria"
"31469" "GT51" 0.932876597563441 "GT" "Recent" 2 "Bacteria"
"31470" "GT51" 0.926084843901799 "GT" "Recent" 2 "Bacteria"
"31471" "GT51" 0.978094923543701 "GT" "Recent" 2 "Bacteria"
"31472" "GT51" 0.963775419169204 "GT" "Recent" 2 "Bacteria"
"31473" "GT51" 0.99355180716608 "GT" "Recent" 2 "Bacteria"
"31474" "GT51" 0.970657983679601 "GT" "Recent" 2 "Bacteria"
"31475" "GT51" 0.993922846023807 "GT" "Recent" 2 "Bacteria"
"31476" "GT51" 0.984714777595716 "GT" "Recent" 2 "Bacteria"
"31477" "GT51" 0.973273953677352 "GT" "Recent" 2 "Bacteria"
"31478" "GT51" 0.978194564915755 "GT" "Recent" 2 "Bacteria"
"31479" "GT51" 0.891142586474384 "GT" "Recent" 2 "Bacteria"
"31480" "GT51" 0.963946927675629 "GT" "Recent" 2 "Bacteria"
"31481" "GT51" 0.989458824868255 "GT" "Recent" 2 "Bacteria"
"31482" "GT51" 0.992574845901703 "GT" "Recent" 2 "Bacteria"
"31483" "GT51" 0.989539995322263 "GT" "Recent" 2 "Bacteria"
"31484" "GT51" 0.986229525490286 "GT" "Recent" 2 "Bacteria"
"31485" "GT51" 0.983001189014624 "GT" "Recent" 2 "Bacteria"
"31486" "GT51" 0.970385692451191 "GT" "Recent" 2 "Bacteria"
"31487" "GT51" 0.904330396272972 "GT" "Recent" 2 "Bacteria"
"31488" "GT51" 0.992787729916996 "GT" "Recent" 2 "Bacteria"
"31489" "GT51" 0.41325186637258 "GT" "Recent" 2 "Bacteria"
"31490" "GT51" 0.965522462570155 "GT" "Recent" 2 "Bacteria"
"31491" "GT51" 0.897123544486442 "GT" "Recent" 2 "Bacteria"
"31492" "GT51" 0.96448349475231 "GT" "Recent" 2 "Bacteria"
"31493" "GT51" 0.998962849083158 "GT" "Recent" 2 "Bacteria"
"31494" "GT51" 0.993884204265143 "GT" "Recent" 2 "Bacteria"
"31495" "GT51" 0.940474994603508 "GT" "Recent" 2 "Bacteria"
"31496" "GT51" 0.984802798503669 "GT" "Recent" 2 "Bacteria"
"31497" "GT51" 0.982075545825385 "GT" "Recent" 2 "Bacteria"
"31498" "GT51" 0.982616949123749 "GT" "Recent" 2 "Bacteria"
"31499" "GT51" 0.968183235462416 "GT" "Recent" 2 "Bacteria"
"31500" "GT51" 0.883939207071873 "GT" "Recent" 2 "Bacteria"
"31501" "GT51" 0.986638273321008 "GT" "Recent" 2 "Bacteria"
"31502" "GT51" 0.920049963280003 "GT" "Recent" 2 "Bacteria"
"31503" "GT51" 0.936796481048989 "GT" "Recent" 2 "Bacteria"
"31504" "GT51" 0.63332945835782 "GT" "Recent" 2 "Bacteria"
"31505" "GT51" 0.890549919244168 "GT" "Recent" 2 "Bacteria"
"31506" "GT51" 0.98755221451404 "GT" "Recent" 2 "Bacteria"
"31507" "GT51" 0.993385082479362 "GT" "Recent" 2 "Bacteria"
"31508" "GT51" 0.85343290603057 "GT" "Recent" 2 "Bacteria"
"31509" "GT51" 0.774479851126623 "GT" "Recent" 2 "Bacteria"
"31510" "GT51" 0.969885698943069 "GT" "Recent" 2 "Bacteria"
"31511" "GT51" 0.964823949138304 "GT" "Recent" 2 "Bacteria"
"31512" "GT51" 0.96517652276434 "GT" "Recent" 2 "Bacteria"
"31513" "GT51" 0.950056489388081 "GT" "Recent" 2 "Bacteria"
"31514" "GT51" 0.949786287582967 "GT" "Recent" 2 "Bacteria"
"31515" "GT51" 0.967840248402282 "GT" "Recent" 2 "Bacteria"
"31516" "GT51" 0.960353872905598 "GT" "Recent" 2 "Bacteria"
"31517" "GT51" 0.837552208178804 "GT" "Recent" 2 "Bacteria"
"31518" "GT51" 0.997081731500263 "GT" "Recent" 2 "Bacteria"
"31519" "GT51" 0.979671869498251 "GT" "Recent" 2 "Bacteria"
"31520" "GT51" 0.979087630626582 "GT" "Recent" 2 "Bacteria"
"31521" "GT51" 0.982773981922287 "GT" "Recent" 2 "Bacteria"
"31522" "GT51" 0.948394991228562 "GT" "Recent" 2 "Bacteria"
"31523" "GT51" 0.595853138380013 "GT" "Recent" 2 "Bacteria"
"31524" "GT51" 0.956554995025767 "GT" "Recent" 2 "Bacteria"
"31525" "GT51" 0.930378449101195 "GT" "Recent" 2 "Bacteria"
"31526" "GT51" 0.956925985782629 "GT" "Recent" 2 "Bacteria"
"31527" "GT51" 0.975404138909883 "GT" "Recent" 2 "Bacteria"
"31528" "GT51" 0.98298950319065 "GT" "Recent" 2 "Bacteria"
"31529" "GT51" 0.950183817642009 "GT" "Recent" 2 "Bacteria"
"31530" "GT51" 0.946882935946458 "GT" "Recent" 2 "Bacteria"
"31531" "GT51" 0.953158227076424 "GT" "Recent" 2 "Bacteria"
"31532" "GT51" 0.908433555598031 "GT" "Recent" 2 "Bacteria"
"31533" "GT51" 0.957260641379641 "GT" "Recent" 2 "Bacteria"
"31534" "GT51" 0.881159973667023 "GT" "Recent" 2 "Bacteria"
"31535" "GT51" 0.994767451201859 "GT" "Recent" 2 "Bacteria"
"31536" "GT51" 0.984977360256141 "GT" "Recent" 2 "Bacteria"
"31537" "GT51" 0.883583121544091 "GT" "Recent" 2 "Bacteria"
"31538" "GT51" 0.64505901525033 "GT" "Recent" 2 "Bacteria"
"31539" "GT51" 0.97779085301249 "GT" "Recent" 2 "Bacteria"
"31540" "GT51" 0.947357635650397 "GT" "Recent" 2 "Bacteria"
"31541" "GT51" 0.903617545509461 "GT" "Recent" 2 "Bacteria"
"31542" "GT51" 0.857768633491997 "GT" "Recent" 2 "Bacteria"
"31543" "GT51" 0.983760036475107 "GT" "Recent" 2 "Bacteria"
"31544" "GT51" 0.962680229783564 "GT" "Recent" 2 "Bacteria"
"31545" "GT51" 0.927980982542781 "GT" "Recent" 2 "Bacteria"
"31546" "GT51" 0.978160402474603 "GT" "Recent" 2 "Bacteria"
"31547" "GT51" 0.886516797168463 "GT" "Recent" 2 "Bacteria"
"31548" "GT51" 0.964952314269745 "GT" "Recent" 2 "Bacteria"
"31549" "GT51" 0.972793351289096 "GT" "Recent" 2 "Bacteria"
"31550" "GT51" 0.538878643029397 "GT" "Recent" 2 "Bacteria"
"31551" "GT51" 0.989225382434989 "GT" "Recent" 2 "Bacteria"
"31552" "GT51" 0.763399297516985 "GT" "Recent" 2 "Bacteria"
"31553" "GT51" 0.759958026256358 "GT" "Recent" 2 "Bacteria"
"31554" "GT51" 0.234598819977658 "GT" "Recent" 2 "Bacteria"
"31555" "GT51" 0.993703359708993 "GT" "Recent" 2 "Bacteria"
"31556" "GT51" 0.489345844805354 "GT" "Recent" 2 "Bacteria"
"31557" "GT51" 0.995264411977459 "GT" "Recent" 2 "Bacteria"
"31558" "GT51" 0.969888193513411 "GT" "Recent" 2 "Bacteria"
"31559" "GT51" 0.974438580698242 "GT" "Recent" 2 "Bacteria"
"31560" "GT51" 0.986580951643054 "GT" "Recent" 2 "Bacteria"
"31561" "GT51" 0.962024079388046 "GT" "Recent" 2 "Bacteria"
"31562" "GT51" 0.997849822129287 "GT" "Recent" 2 "Bacteria"
"31563" "GT51" 0.886648855439961 "GT" "Recent" 2 "Bacteria"
"31564" "GT51" 0.989410859389291 "GT" "Recent" 2 "Bacteria"
"31565" "GT51" 0.94728285217826 "GT" "Recent" 2 "Bacteria"
"31566" "GT51" 0.903109895019024 "GT" "Recent" 2 "Bacteria"
"31567" "GT51" 0.923307698738247 "GT" "Recent" 2 "Bacteria"
"31568" "GT51" 0.980927619800925 "GT" "Recent" 2 "Bacteria"
"31569" "GT51" 0.994432637008138 "GT" "Recent" 2 "Bacteria"
"31570" "GT51" 0.993924947487362 "GT" "Recent" 2 "Bacteria"
"31571" "GT51" 0.965351915155926 "GT" "Recent" 2 "Bacteria"
"31572" "GT51" 0.916028432272343 "GT" "Recent" 2 "Bacteria"
"31573" "GT51" 0.89417895148709 "GT" "Recent" 2 "Bacteria"
"31574" "GT51" 0.999395781176258 "GT" "Recent" 2 "Bacteria"
"31575" "GT51" 0.932989397914679 "GT" "Recent" 2 "Bacteria"
"31576" "GT51" 0.991979215850532 "GT" "Recent" 2 "Bacteria"
"31577" "GT51" 0.926520552664504 "GT" "Recent" 2 "Bacteria"
"31578" "GT51" 0.854504817408119 "GT" "Recent" 2 "Bacteria"
"31579" "GT51" 0.936942541407431 "GT" "Recent" 2 "Bacteria"
"31580" "GT51" 0.513599097943719 "GT" "Recent" 2 "Bacteria"
"31581" "GT51" 0.981820198513136 "GT" "Recent" 2 "Bacteria"
"31582" "GT51" 0.97502535307304 "GT" "Recent" 2 "Bacteria"
"31583" "GT51" 0.917888157055893 "GT" "Recent" 2 "Bacteria"
"31584" "GT51" 0.860180426883029 "GT" "Recent" 2 "Bacteria"
"31585" "GT51" 0.922472915281995 "GT" "Recent" 2 "Bacteria"
"31586" "GT51" 0.954809223294572 "GT" "Recent" 2 "Bacteria"
"31587" "GT8" 0.825418031225062 "GT" "Recent" 2 "Bacteria"
"31588" "GT8" 0.953023660823574 "GT" "Recent" 2 "Bacteria"
"31589" "GT8" 0.932102260792926 "GT" "Recent" 2 "Bacteria"
"31590" "GT8" 0.901087584277737 "GT" "Recent" 2 "Bacteria"
"31591" "GT8" 0.564279236278954 "GT" "Recent" 2 "Bacteria"
"31592" "GT8" 0.992812212778586 "GT" "Recent" 2 "Bacteria"
"31593" "GT8" 0.95922232068085 "GT" "Recent" 2 "Bacteria"
"31594" "GT8" 0.987509724848043 "GT" "Recent" 2 "Bacteria"
"31595" "GT8" 0.913950382924424 "GT" "Recent" 2 "Bacteria"
"31596" "GT8" 0.935882870369218 "GT" "Recent" 2 "Bacteria"
"31597" "GT8" 0.974540493629068 "GT" "Recent" 2 "Bacteria"
"31598" "GT8" 0.978449705502024 "GT" "Recent" 2 "Bacteria"
"31599" "GT8" 0.996754479259164 "GT" "Recent" 2 "Bacteria"
"31600" "GT8" 0.960896511454157 "GT" "Recent" 2 "Bacteria"
"31601" "GT8" 0.996906661178197 "GT" "Recent" 2 "Bacteria"
"31602" "GT8" 0.983690866878431 "GT" "Recent" 2 "Bacteria"
"31603" "GT8" 0.987747702911995 "GT" "Recent" 2 "Bacteria"
"31604" "GT8" 0.993270884548681 "GT" "Recent" 2 "Bacteria"
"31605" "GT8" 0.912457343650729 "GT" "Recent" 2 "Bacteria"
"31606" "GT8" 0.959362893661627 "GT" "Recent" 2 "Bacteria"
"31607" "GT8" 0.995812795157002 "GT" "Recent" 2 "Bacteria"
"31608" "GT8" 0.99600478417036 "GT" "Recent" 2 "Bacteria"
"31609" "GT8" 0.983949417694596 "GT" "Recent" 2 "Bacteria"
"31610" "GT8" 0.996807039287014 "GT" "Recent" 2 "Bacteria"
"31611" "GT8" 0.977418349428182 "GT" "Recent" 2 "Bacteria"
"31612" "GT8" 0.978513760634627 "GT" "Recent" 2 "Bacteria"
"31613" "GT8" 0.935613798570468 "GT" "Recent" 2 "Bacteria"
"31614" "GT8" 0.999712214428618 "GT" "Recent" 2 "Bacteria"
"31615" "GT8" 0.413212045153826 "GT" "Recent" 2 "Bacteria"
"31616" "GT8" 0.955005960279993 "GT" "Recent" 2 "Bacteria"
"31617" "GT8" 0.895731669146345 "GT" "Recent" 2 "Bacteria"
"31618" "GT8" 0.972565797503527 "GT" "Recent" 2 "Bacteria"
"31619" "GT8" 0.996300057042702 "GT" "Recent" 2 "Bacteria"
"31620" "GT8" 0.990809468688688 "GT" "Recent" 2 "Bacteria"
"31621" "GT8" 0.944270410856752 "GT" "Recent" 2 "Bacteria"
"31622" "GT8" 0.988570756098071 "GT" "Recent" 2 "Bacteria"
"31623" "GT8" 0.991299151973629 "GT" "Recent" 2 "Bacteria"
"31624" "GT8" 0.991131227145692 "GT" "Recent" 2 "Bacteria"
"31625" "GT8" 0.984820333821257 "GT" "Recent" 2 "Bacteria"
"31626" "GT8" 0.915339860621963 "GT" "Recent" 2 "Bacteria"
"31627" "GT8" 0.982736918988659 "GT" "Recent" 2 "Bacteria"
"31628" "GT8" 0.95858960449065 "GT" "Recent" 2 "Bacteria"
"31629" "GT8" 0.942745652562018 "GT" "Recent" 2 "Bacteria"
"31630" "GT8" 0.6210467005655 "GT" "Recent" 2 "Bacteria"
"31631" "GT8" 0.896675046129617 "GT" "Recent" 2 "Bacteria"
"31632" "GT8" 0.997161390615674 "GT" "Recent" 2 "Bacteria"
"31633" "GT8" 0.996500274138551 "GT" "Recent" 2 "Bacteria"
"31634" "GT8" 0.849691342295346 "GT" "Recent" 2 "Bacteria"
"31635" "GT8" 0.788155779683054 "GT" "Recent" 2 "Bacteria"
"31636" "GT8" 0.964839842465716 "GT" "Recent" 2 "Bacteria"
"31637" "GT8" 0.952051325858137 "GT" "Recent" 2 "Bacteria"
"31638" "GT8" 0.979123978933835 "GT" "Recent" 2 "Bacteria"
"31639" "GT8" 0.937396921693392 "GT" "Recent" 2 "Bacteria"
"31640" "GT8" 0.972275798011465 "GT" "Recent" 2 "Bacteria"
"31641" "GT8" 0.989445750723033 "GT" "Recent" 2 "Bacteria"
"31642" "GT8" 0.97765206797369 "GT" "Recent" 2 "Bacteria"
"31643" "GT8" 0.826906709002779 "GT" "Recent" 2 "Bacteria"
"31644" "GT8" 0.992445590367833 "GT" "Recent" 2 "Bacteria"
"31645" "GT8" 0.990947226284256 "GT" "Recent" 2 "Bacteria"
"31646" "GT8" 0.982156868514952 "GT" "Recent" 2 "Bacteria"
"31647" "GT8" 0.98564774773925 "GT" "Recent" 2 "Bacteria"
"31648" "GT8" 0.956811888944161 "GT" "Recent" 2 "Bacteria"
"31649" "GT8" 0.580387623108461 "GT" "Recent" 2 "Bacteria"
"31650" "GT8" 0.951483001109754 "GT" "Recent" 2 "Bacteria"
"31651" "GT8" 0.914144096194021 "GT" "Recent" 2 "Bacteria"
"31652" "GT8" 0.943832521963296 "GT" "Recent" 2 "Bacteria"
"31653" "GT8" 0.96578098421722 "GT" "Recent" 2 "Bacteria"
"31654" "GT8" 0.98110235270626 "GT" "Recent" 2 "Bacteria"
"31655" "GT8" 0.942832098942747 "GT" "Recent" 2 "Bacteria"
"31656" "GT8" 0.946358159359264 "GT" "Recent" 2 "Bacteria"
"31657" "GT8" 0.964081894034786 "GT" "Recent" 2 "Bacteria"
"31658" "GT8" 0.907409583323558 "GT" "Recent" 2 "Bacteria"
"31659" "GT8" 0.959120425205867 "GT" "Recent" 2 "Bacteria"
"31660" "GT8" 0.879042154083141 "GT" "Recent" 2 "Bacteria"
"31661" "GT8" 0.992221778757492 "GT" "Recent" 2 "Bacteria"
"31662" "GT8" 0.984019450813562 "GT" "Recent" 2 "Bacteria"
"31663" "GT8" 0.87689426823226 "GT" "Recent" 2 "Bacteria"
"31664" "GT8" 0.635959601621603 "GT" "Recent" 2 "Bacteria"
"31665" "GT8" 0.964766084253072 "GT" "Recent" 2 "Bacteria"
"31666" "GT8" 0.974790806177185 "GT" "Recent" 2 "Bacteria"
"31667" "GT8" 0.906817939176433 "GT" "Recent" 2 "Bacteria"
"31668" "GT8" 0.820169362508157 "GT" "Recent" 2 "Bacteria"
"31669" "GT8" 0.979979991114839 "GT" "Recent" 2 "Bacteria"
"31670" "GT8" 0.975385125801449 "GT" "Recent" 2 "Bacteria"
"31671" "GT8" 0.928854979453998 "GT" "Recent" 2 "Bacteria"
"31672" "GT8" 0.986614949199753 "GT" "Recent" 2 "Bacteria"
"31673" "GT8" 0.886804652808449 "GT" "Recent" 2 "Bacteria"
"31674" "GT8" 0.962251683260076 "GT" "Recent" 2 "Bacteria"
"31675" "GT8" 0.966902567642534 "GT" "Recent" 2 "Bacteria"
"31676" "GT8" 0.523042559605851 "GT" "Recent" 2 "Bacteria"
"31677" "GT8" 0.982529377295658 "GT" "Recent" 2 "Bacteria"
"31678" "GT8" 0.767828462254706 "GT" "Recent" 2 "Bacteria"
"31679" "GT8" 0.770238389999199 "GT" "Recent" 2 "Bacteria"
"31680" "GT8" 0.214689222986667 "GT" "Recent" 2 "Bacteria"
"31681" "GT8" 0.996856919859915 "GT" "Recent" 2 "Bacteria"
"31682" "GT8" 0.470439939234233 "GT" "Recent" 2 "Bacteria"
"31683" "GT8" 0.995054547885388 "GT" "Recent" 2 "Bacteria"
"31684" "GT8" 0.98022700042267 "GT" "Recent" 2 "Bacteria"
"31685" "GT8" 0.984034243078483 "GT" "Recent" 2 "Bacteria"
"31686" "GT8" 0.99360823136988 "GT" "Recent" 2 "Bacteria"
"31687" "GT8" 0.971860152074998 "GT" "Recent" 2 "Bacteria"
"31688" "GT8" 0.993080132960501 "GT" "Recent" 2 "Bacteria"
"31689" "GT8" 0.891560448415764 "GT" "Recent" 2 "Bacteria"
